index_id;index;read;hit;data_hora
2686;pg_opclass_am_name_nsp_index;2;174;2021-10-09T15:16:03.977210500
2678;pg_index_indrelid_index;2;160;2021-10-09T15:16:03.977210500
2684;pg_namespace_nspname_index;2;105;2021-10-09T15:16:03.977210500
2693;pg_rewrite_rel_rulename_index;2;88;2021-10-09T15:16:03.977210500
2677;pg_authid_oid_index;2;88;2021-10-09T15:16:03.977210500
2839;pg_toast_2618_index;2;83;2021-10-09T15:16:03.977210500
2676;pg_authid_rolname_index;2;74;2021-10-09T15:16:03.977210500
2697;pg_tablespace_oid_index;2;54;2021-10-09T15:16:03.977210500
2685;pg_namespace_oid_index;2;20;2021-10-09T15:16:03.977210500
2694;pg_auth_members_role_member_index;2;13;2021-10-09T15:16:03.977210500
2650;pg_aggregate_fnoid_index;2;2;2021-10-09T15:16:03.977210500
1233;pg_shdepend_reference_index;2;0;2021-10-09T15:16:03.977210500
1232;pg_shdepend_depender_index;2;0;2021-10-09T15:16:03.977210500
2841;pg_toast_2619_index;2;0;2021-10-09T15:16:03.977210500
2703;pg_type_oid_index;3;774;2021-10-09T15:16:03.977710700
2655;pg_amproc_fam_proc_index;3;713;2021-10-09T15:16:03.977710700
2653;pg_amop_fam_strat_index;3;658;2021-10-09T15:16:03.977710700
2654;pg_amop_opr_fam_index;3;420;2021-10-09T15:16:03.977710700
2673;pg_depend_depender_index;3;4;2021-10-09T15:16:03.977710700
2662;pg_class_oid_index;4;1478;2021-10-09T15:16:03.977710700
2688;pg_operator_oid_index;4;194;2021-10-09T15:16:03.977710700
2689;pg_operator_oprname_l_r_n_index;5;57;2021-10-09T15:16:03.977710700
2704;pg_type_typname_nsp_index;5;17;2021-10-09T15:16:03.977710700
2663;pg_class_relname_nsp_index;6;235;2021-10-09T15:16:03.977710700
2659;pg_attribute_relid_attnum_index;9;3017;2021-10-09T15:16:03.977710700
2690;pg_proc_oid_index;11;1070;2021-10-09T15:16:03.977710700
2691;pg_proc_proname_args_nsp_index;16;87;2021-10-09T15:16:03.977710700
3604;pg_ts_dict_dictname_index;0;0;2021-10-09T15:16:19.886696300
16402;fornecedor_pkey;0;0;2021-10-09T15:16:19.886696300
16410;comprador_pkey;0;0;2021-10-09T15:16:19.886696300
16415;pedido_pkey;0;0;2021-10-09T15:16:19.886696300
24590;pessoa_fisica_pkey;0;0;2021-10-09T15:16:19.887195600
4160;pg_toast_2600_index;0;0;2021-10-09T15:16:19.887195600
2831;pg_toast_2604_index;0;0;2021-10-09T15:16:19.887195600
4162;pg_toast_3456_index;0;0;2021-10-09T15:16:19.887195600
2833;pg_toast_2606_index;0;0;2021-10-09T15:16:19.887195600
4144;pg_toast_826_index;0;0;2021-10-09T15:16:19.887195600
2835;pg_toast_2609_index;0;0;2021-10-09T15:16:19.887195600
4146;pg_toast_3466_index;0;0;2021-10-09T15:16:19.887195600
4148;pg_toast_3079_index;0;0;2021-10-09T15:16:19.887195600
4150;pg_toast_2328_index;0;0;2021-10-09T15:16:19.887195600
4152;pg_toast_1417_index;0;0;2021-10-09T15:16:19.887195600
4154;pg_toast_3118_index;0;0;2021-10-09T15:16:19.887195600
4156;pg_toast_3394_index;0;0;2021-10-09T15:16:19.887195600
4158;pg_toast_2612_index;0;0;2021-10-09T15:16:19.887195600
4164;pg_toast_2615_index;0;0;2021-10-09T15:16:19.887195600
4166;pg_toast_3350_index;0;0;2021-10-09T15:16:19.887195600
4168;pg_toast_3256_index;0;0;2021-10-09T15:16:19.887695700
2837;pg_toast_1255_index;0;0;2021-10-09T15:16:19.887695700
2682;pg_language_oid_index;0;0;2021-10-09T15:16:19.887695700
2683;pg_largeobject_loid_pn_index;0;0;2021-10-09T15:16:19.887695700
2996;pg_largeobject_metadata_oid_index;0;0;2021-10-09T15:16:19.887695700
2754;pg_opfamily_am_name_nsp_index;0;0;2021-10-09T15:16:19.887695700
2755;pg_opfamily_oid_index;0;0;2021-10-09T15:16:19.887695700
2692;pg_rewrite_oid_index;0;0;2021-10-09T15:16:19.887695700
5002;pg_sequence_seqrelid_index;0;0;2021-10-09T15:16:19.887695700
3380;pg_statistic_ext_oid_index;0;0;2021-10-09T15:16:19.887695700
3997;pg_statistic_ext_name_index;0;0;2021-10-09T15:16:19.887695700
3433;pg_statistic_ext_data_stxoid_index;0;0;2021-10-09T15:16:19.887695700
3574;pg_transform_oid_index;0;0;2021-10-09T15:16:19.887695700
3575;pg_transform_type_lang_index;0;0;2021-10-09T15:16:19.888195800
2699;pg_trigger_tgconstraint_index;0;0;2021-10-09T15:16:19.888195800
2701;pg_trigger_tgrelid_tgname_index;0;0;2021-10-09T15:16:19.888195800
2702;pg_trigger_oid_index;0;0;2021-10-09T15:16:19.888195800
3468;pg_event_trigger_oid_index;0;0;2021-10-09T15:16:19.888195800
3608;pg_ts_config_cfgname_index;0;0;2021-10-09T15:16:19.888195800
3712;pg_ts_config_oid_index;0;0;2021-10-09T15:16:19.888195800
3609;pg_ts_config_map_index;0;0;2021-10-09T15:16:19.888195800
16397;endereco_pkey;0;0;2021-10-09T15:16:19.888195800
3605;pg_ts_dict_oid_index;0;0;2021-10-09T15:16:19.888195800
3606;pg_ts_parser_prsname_index;0;0;2021-10-09T15:16:19.888195800
3607;pg_ts_parser_oid_index;0;0;2021-10-09T15:16:19.888195800
3766;pg_ts_template_tmplname_index;0;0;2021-10-09T15:16:19.888195800
3767;pg_ts_template_oid_index;0;0;2021-10-09T15:16:19.888195800
112;pg_foreign_data_wrapper_oid_index;0;0;2021-10-09T15:16:19.888195800
548;pg_foreign_data_wrapper_name_index;0;0;2021-10-09T15:16:19.888195800
113;pg_foreign_server_oid_index;0;0;2021-10-09T15:16:19.888695900
549;pg_foreign_server_name_index;0;0;2021-10-09T15:16:19.888695900
174;pg_user_mapping_oid_index;0;0;2021-10-09T15:16:19.888695900
175;pg_user_mapping_user_server_index;0;0;2021-10-09T15:16:19.888695900
3119;pg_foreign_table_relid_index;0;0;2021-10-09T15:16:19.888695900
3597;pg_seclabel_object_index;0;0;2021-10-09T15:16:19.888695900
3080;pg_extension_oid_index;0;0;2021-10-09T15:16:19.888695900
3081;pg_extension_name_index;0;0;2021-10-09T15:16:19.888695900
3542;pg_range_rngtypid_index;0;0;2021-10-09T15:16:19.888695900
3257;pg_policy_oid_index;0;0;2021-10-09T15:16:19.888695900
3258;pg_policy_polrelid_polname_index;0;0;2021-10-09T15:16:19.888695900
6001;pg_replication_origin_roiident_index;0;0;2021-10-09T15:16:19.888695900
6002;pg_replication_origin_roname_index;0;0;2021-10-09T15:16:19.888695900
3351;pg_partitioned_table_partrelid_index;0;0;2021-10-09T15:16:19.889196
6110;pg_publication_oid_index;0;0;2021-10-09T15:16:19.889196
6111;pg_publication_pubname_index;0;0;2021-10-09T15:16:19.889196
6112;pg_publication_rel_oid_index;0;0;2021-10-09T15:16:19.889196
6113;pg_publication_rel_prrelid_prpubid_index;0;0;2021-10-09T15:16:19.889196
6114;pg_subscription_oid_index;0;0;2021-10-09T15:16:19.889196
6115;pg_subscription_subname_index;0;0;2021-10-09T15:16:19.889196
6117;pg_subscription_rel_srrelid_srsubid_index;0;0;2021-10-09T15:16:19.889196
13306;pg_toast_13302_index;0;0;2021-10-09T15:16:19.889196
13311;pg_toast_13307_index;0;0;2021-10-09T15:16:19.889196
13296;pg_toast_13292_index;0;0;2021-10-09T15:16:19.889196
13301;pg_toast_13297_index;0;0;2021-10-09T15:16:19.889196
3599;pg_toast_3596_index;0;0;2021-10-09T15:16:19.889196
3440;pg_toast_3381_index;0;0;2021-10-09T15:16:19.889196
3431;pg_toast_3429_index;0;0;2021-10-09T15:16:19.889196
2337;pg_toast_2620_index;0;0;2021-10-09T15:16:19.889196
4170;pg_toast_3600_index;0;0;2021-10-09T15:16:19.889196
4172;pg_toast_1247_index;0;0;2021-10-09T15:16:19.889196
4174;pg_toast_1418_index;0;0;2021-10-09T15:16:19.889196
4176;pg_toast_1260_index;0;0;2021-10-09T15:16:19.889696100
4178;pg_toast_1262_index;0;0;2021-10-09T15:16:19.889696100
2967;pg_toast_2964_index;0;0;2021-10-09T15:16:19.889696100
4182;pg_toast_6000_index;0;0;2021-10-09T15:16:19.889696100
2847;pg_toast_2396_index;0;0;2021-10-09T15:16:19.889696100
4061;pg_toast_3592_index;0;0;2021-10-09T15:16:19.889696100
4184;pg_toast_6100_index;0;0;2021-10-09T15:16:19.889696100
4186;pg_toast_1213_index;0;0;2021-10-09T15:16:19.889696100
2651;pg_am_name_index;0;0;2021-10-09T15:16:19.889696100
2652;pg_am_oid_index;0;0;2021-10-09T15:16:19.889696100
2756;pg_amop_oid_index;0;0;2021-10-09T15:16:19.889696100
2757;pg_amproc_oid_index;0;0;2021-10-09T15:16:19.889696100
2660;pg_cast_oid_index;0;0;2021-10-09T15:16:19.889696100
3164;pg_collation_name_enc_nsp_index;0;0;2021-10-09T15:16:19.889696100
3085;pg_collation_oid_index;0;0;2021-10-09T15:16:19.889696100
2668;pg_conversion_default_index;0;0;2021-10-09T15:16:19.889696100
2669;pg_conversion_name_nsp_index;0;0;2021-10-09T15:16:19.889696100
2670;pg_conversion_oid_index;0;0;2021-10-09T15:16:19.890196300
2675;pg_description_o_c_o_index;0;0;2021-10-09T15:16:19.890196300
3502;pg_enum_oid_index;0;0;2021-10-09T15:16:19.890196300
3503;pg_enum_typid_label_index;0;0;2021-10-09T15:16:19.890196300
3534;pg_enum_typid_sortorder_index;0;0;2021-10-09T15:16:19.890196300
2680;pg_inherits_relid_seqno_index;0;0;2021-10-09T15:16:19.890196300
2187;pg_inherits_parent_index;0;0;2021-10-09T15:16:19.890196300
3395;pg_init_privs_o_c_o_index;0;0;2021-10-09T15:16:19.890196300
2681;pg_language_name_index;0;0;2021-10-09T15:16:19.890196300
2965;pg_db_role_setting_databaseid_rol_index;1;1195;2021-10-09T15:16:19.890196300
3379;pg_statistic_ext_relid_index;1;121;2021-10-09T15:16:19.890196300
3455;pg_class_tblspc_relfilenode_index;1;8;2021-10-09T15:16:19.890196300
827;pg_default_acl_role_nsp_obj_index;1;7;2021-10-09T15:16:19.890196300
2695;pg_auth_members_member_role_index;1;4;2021-10-09T15:16:19.890196300
828;pg_default_acl_oid_index;1;3;2021-10-09T15:16:19.890196300
3593;pg_shseclabel_object_index;1;2;2021-10-09T15:16:19.890196300
2674;pg_depend_reference_index;1;0;2021-10-09T15:16:19.890196300
2397;pg_shdescription_o_c_index;1;0;2021-10-09T15:16:19.890196300
3467;pg_event_trigger_evtname_index;1;0;2021-10-09T15:16:19.890196300
2698;pg_tablespace_spcname_index;1;0;2021-10-09T15:16:19.890696200
2656;pg_attrdef_adrelid_adnum_index;1;0;2021-10-09T15:16:19.890696200
2657;pg_attrdef_oid_index;1;0;2021-10-09T15:16:19.890696200
2658;pg_attribute_relid_attnam_index;1;0;2021-10-09T15:16:19.890696200
2664;pg_constraint_conname_nsp_index;1;0;2021-10-09T15:16:19.890696200
2665;pg_constraint_conrelid_contypid_conname_index;1;0;2021-10-09T15:16:19.890696200
2666;pg_constraint_contypid_index;1;0;2021-10-09T15:16:19.890696200
2667;pg_constraint_oid_index;1;0;2021-10-09T15:16:19.890696200
2579;pg_constraint_conparentid_index;1;0;2021-10-09T15:16:19.890696200
2661;pg_cast_source_target_index;2;1278;2021-10-09T15:16:19.890696200
2672;pg_database_oid_index;2;516;2021-10-09T15:16:19.890696200
2679;pg_index_indexrelid_index;2;438;2021-10-09T15:16:19.890696200
2687;pg_opclass_oid_index;2;419;2021-10-09T15:16:19.890696200
2671;pg_database_datname_index;2;380;2021-10-09T15:16:19.890696200
2696;pg_statistic_relid_att_inh_index;2;185;2021-10-09T15:16:19.890696200
2686;pg_opclass_am_name_nsp_index;2;180;2021-10-09T15:16:19.890696200
2678;pg_index_indrelid_index;2;169;2021-10-09T15:16:19.890696200
2684;pg_namespace_nspname_index;2;108;2021-10-09T15:16:19.890696200
2693;pg_rewrite_rel_rulename_index;2;91;2021-10-09T15:16:19.890696200
2677;pg_authid_oid_index;2;90;2021-10-09T15:16:19.891196300
2839;pg_toast_2618_index;2;86;2021-10-09T15:16:19.891196300
2676;pg_authid_rolname_index;2;76;2021-10-09T15:16:19.891196300
2697;pg_tablespace_oid_index;2;56;2021-10-09T15:16:19.891196300
2685;pg_namespace_oid_index;2;21;2021-10-09T15:16:19.891196300
2694;pg_auth_members_role_member_index;2;13;2021-10-09T15:16:19.891196300
2650;pg_aggregate_fnoid_index;2;2;2021-10-09T15:16:19.891196300
1233;pg_shdepend_reference_index;2;0;2021-10-09T15:16:19.891196300
1232;pg_shdepend_depender_index;2;0;2021-10-09T15:16:19.891196300
2841;pg_toast_2619_index;2;0;2021-10-09T15:16:19.891196300
2703;pg_type_oid_index;3;809;2021-10-09T15:16:19.891196300
2655;pg_amproc_fam_proc_index;3;731;2021-10-09T15:16:19.891196300
2653;pg_amop_fam_strat_index;3;685;2021-10-09T15:16:19.891196300
2654;pg_amop_opr_fam_index;3;439;2021-10-09T15:16:19.891196300
2673;pg_depend_depender_index;3;4;2021-10-09T15:16:19.891196300
2662;pg_class_oid_index;4;1514;2021-10-09T15:16:19.891196300
2688;pg_operator_oid_index;4;203;2021-10-09T15:16:19.891196300
2689;pg_operator_oprname_l_r_n_index;5;57;2021-10-09T15:16:19.891196300
2704;pg_type_typname_nsp_index;5;17;2021-10-09T15:16:19.891196300
2663;pg_class_relname_nsp_index;6;242;2021-10-09T15:16:19.891196300
2659;pg_attribute_relid_attnum_index;9;3175;2021-10-09T15:16:19.891196300
2690;pg_proc_oid_index;11;1083;2021-10-09T15:16:19.891196300
2691;pg_proc_proname_args_nsp_index;16;87;2021-10-09T15:16:19.891696400
3604;pg_ts_dict_dictname_index;0;0;2021-10-09T15:57:54.507894900
16402;fornecedor_pkey;0;0;2021-10-09T15:57:54.508395600
16410;comprador_pkey;0;0;2021-10-09T15:57:54.508395600
16415;pedido_pkey;0;0;2021-10-09T15:57:54.508395600
24590;pessoa_fisica_pkey;0;0;2021-10-09T15:57:54.508395600
4160;pg_toast_2600_index;0;0;2021-10-09T15:57:54.508395600
2831;pg_toast_2604_index;0;0;2021-10-09T15:57:54.508395600
4162;pg_toast_3456_index;0;0;2021-10-09T15:57:54.508395600
2833;pg_toast_2606_index;0;0;2021-10-09T15:57:54.508395600
4144;pg_toast_826_index;0;0;2021-10-09T15:57:54.508395600
2835;pg_toast_2609_index;0;0;2021-10-09T15:57:54.508395600
4146;pg_toast_3466_index;0;0;2021-10-09T15:57:54.508395600
4148;pg_toast_3079_index;0;0;2021-10-09T15:57:54.508395600
4150;pg_toast_2328_index;0;0;2021-10-09T15:57:54.508395600
4152;pg_toast_1417_index;0;0;2021-10-09T15:57:54.508395600
4154;pg_toast_3118_index;0;0;2021-10-09T15:57:54.508395600
4156;pg_toast_3394_index;0;0;2021-10-09T15:57:54.508395600
4158;pg_toast_2612_index;0;0;2021-10-09T15:57:54.508894700
4164;pg_toast_2615_index;0;0;2021-10-09T15:57:54.508894700
4166;pg_toast_3350_index;0;0;2021-10-09T15:57:54.508894700
4168;pg_toast_3256_index;0;0;2021-10-09T15:57:54.508894700
2837;pg_toast_1255_index;0;0;2021-10-09T15:57:54.508894700
2682;pg_language_oid_index;0;0;2021-10-09T15:57:54.508894700
2683;pg_largeobject_loid_pn_index;0;0;2021-10-09T15:57:54.508894700
2996;pg_largeobject_metadata_oid_index;0;0;2021-10-09T15:57:54.508894700
2754;pg_opfamily_am_name_nsp_index;0;0;2021-10-09T15:57:54.508894700
2755;pg_opfamily_oid_index;0;0;2021-10-09T15:57:54.508894700
2692;pg_rewrite_oid_index;0;0;2021-10-09T15:57:54.508894700
5002;pg_sequence_seqrelid_index;0;0;2021-10-09T15:57:54.508894700
3380;pg_statistic_ext_oid_index;0;0;2021-10-09T15:57:54.508894700
3997;pg_statistic_ext_name_index;0;0;2021-10-09T15:57:54.509394900
3433;pg_statistic_ext_data_stxoid_index;0;0;2021-10-09T15:57:54.509394900
3574;pg_transform_oid_index;0;0;2021-10-09T15:57:54.509394900
3575;pg_transform_type_lang_index;0;0;2021-10-09T15:57:54.509394900
2699;pg_trigger_tgconstraint_index;0;0;2021-10-09T15:57:54.509394900
2701;pg_trigger_tgrelid_tgname_index;0;0;2021-10-09T15:57:54.509394900
2702;pg_trigger_oid_index;0;0;2021-10-09T15:57:54.509394900
3468;pg_event_trigger_oid_index;0;0;2021-10-09T15:57:54.509394900
3608;pg_ts_config_cfgname_index;0;0;2021-10-09T15:57:54.509394900
3712;pg_ts_config_oid_index;0;0;2021-10-09T15:57:54.509394900
3609;pg_ts_config_map_index;0;0;2021-10-09T15:57:54.509394900
16397;endereco_pkey;0;0;2021-10-09T15:57:54.509394900
3605;pg_ts_dict_oid_index;0;0;2021-10-09T15:57:54.509394900
3606;pg_ts_parser_prsname_index;0;0;2021-10-09T15:57:54.509394900
3607;pg_ts_parser_oid_index;0;0;2021-10-09T15:57:54.509394900
3766;pg_ts_template_tmplname_index;0;0;2021-10-09T15:57:54.509394900
3767;pg_ts_template_oid_index;0;0;2021-10-09T15:57:54.509894900
112;pg_foreign_data_wrapper_oid_index;0;0;2021-10-09T15:57:54.509894900
548;pg_foreign_data_wrapper_name_index;0;0;2021-10-09T15:57:54.509894900
113;pg_foreign_server_oid_index;0;0;2021-10-09T15:57:54.509894900
549;pg_foreign_server_name_index;0;0;2021-10-09T15:57:54.509894900
174;pg_user_mapping_oid_index;0;0;2021-10-09T15:57:54.509894900
175;pg_user_mapping_user_server_index;0;0;2021-10-09T15:57:54.509894900
3119;pg_foreign_table_relid_index;0;0;2021-10-09T15:57:54.509894900
3597;pg_seclabel_object_index;0;0;2021-10-09T15:57:54.509894900
3080;pg_extension_oid_index;0;0;2021-10-09T15:57:54.509894900
3081;pg_extension_name_index;0;0;2021-10-09T15:57:54.509894900
3542;pg_range_rngtypid_index;0;0;2021-10-09T15:57:54.509894900
3257;pg_policy_oid_index;0;0;2021-10-09T15:57:54.509894900
3258;pg_policy_polrelid_polname_index;0;0;2021-10-09T15:57:54.509894900
6001;pg_replication_origin_roiident_index;0;0;2021-10-09T15:57:54.509894900
6002;pg_replication_origin_roname_index;0;0;2021-10-09T15:57:54.509894900
3351;pg_partitioned_table_partrelid_index;0;0;2021-10-09T15:57:54.509894900
6110;pg_publication_oid_index;0;0;2021-10-09T15:57:54.510395
6111;pg_publication_pubname_index;0;0;2021-10-09T15:57:54.510395
6112;pg_publication_rel_oid_index;0;0;2021-10-09T15:57:54.510395
6113;pg_publication_rel_prrelid_prpubid_index;0;0;2021-10-09T15:57:54.510395
6114;pg_subscription_oid_index;0;0;2021-10-09T15:57:54.510395
6115;pg_subscription_subname_index;0;0;2021-10-09T15:57:54.510395
6117;pg_subscription_rel_srrelid_srsubid_index;0;0;2021-10-09T15:57:54.510395
13306;pg_toast_13302_index;0;0;2021-10-09T15:57:54.510395
13311;pg_toast_13307_index;0;0;2021-10-09T15:57:54.510395
13296;pg_toast_13292_index;0;0;2021-10-09T15:57:54.510395
13301;pg_toast_13297_index;0;0;2021-10-09T15:57:54.510395
3599;pg_toast_3596_index;0;0;2021-10-09T15:57:54.510395
3440;pg_toast_3381_index;0;0;2021-10-09T15:57:54.510395
3431;pg_toast_3429_index;0;0;2021-10-09T15:57:54.510395
2337;pg_toast_2620_index;0;0;2021-10-09T15:57:54.510395
4170;pg_toast_3600_index;0;0;2021-10-09T15:57:54.510395
4172;pg_toast_1247_index;0;0;2021-10-09T15:57:54.510395
4174;pg_toast_1418_index;0;0;2021-10-09T15:57:54.510395
4176;pg_toast_1260_index;0;0;2021-10-09T15:57:54.510395
4178;pg_toast_1262_index;0;0;2021-10-09T15:57:54.510395
2967;pg_toast_2964_index;0;0;2021-10-09T15:57:54.510395
4182;pg_toast_6000_index;0;0;2021-10-09T15:57:54.510395
2847;pg_toast_2396_index;0;0;2021-10-09T15:57:54.510895200
4061;pg_toast_3592_index;0;0;2021-10-09T15:57:54.510895200
4184;pg_toast_6100_index;0;0;2021-10-09T15:57:54.510895200
4186;pg_toast_1213_index;0;0;2021-10-09T15:57:54.510895200
2651;pg_am_name_index;0;0;2021-10-09T15:57:54.510895200
2652;pg_am_oid_index;0;0;2021-10-09T15:57:54.510895200
2756;pg_amop_oid_index;0;0;2021-10-09T15:57:54.510895200
2757;pg_amproc_oid_index;0;0;2021-10-09T15:57:54.510895200
2660;pg_cast_oid_index;0;0;2021-10-09T15:57:54.510895200
3164;pg_collation_name_enc_nsp_index;0;0;2021-10-09T15:57:54.510895200
3085;pg_collation_oid_index;0;0;2021-10-09T15:57:54.510895200
2668;pg_conversion_default_index;0;0;2021-10-09T15:57:54.510895200
2669;pg_conversion_name_nsp_index;0;0;2021-10-09T15:57:54.510895200
2670;pg_conversion_oid_index;0;0;2021-10-09T15:57:54.510895200
2675;pg_description_o_c_o_index;0;0;2021-10-09T15:57:54.510895200
3502;pg_enum_oid_index;0;0;2021-10-09T15:57:54.510895200
3503;pg_enum_typid_label_index;0;0;2021-10-09T15:57:54.510895200
3534;pg_enum_typid_sortorder_index;0;0;2021-10-09T15:57:54.510895200
2680;pg_inherits_relid_seqno_index;0;0;2021-10-09T15:57:54.510895200
2187;pg_inherits_parent_index;0;0;2021-10-09T15:57:54.510895200
3395;pg_init_privs_o_c_o_index;0;0;2021-10-09T15:57:54.510895200
2681;pg_language_name_index;0;0;2021-10-09T15:57:54.510895200
2965;pg_db_role_setting_databaseid_rol_index;1;2211;2021-10-09T15:57:54.511395300
3379;pg_statistic_ext_relid_index;1;131;2021-10-09T15:57:54.511395300
3455;pg_class_tblspc_relfilenode_index;1;9;2021-10-09T15:57:54.511395300
827;pg_default_acl_role_nsp_obj_index;1;7;2021-10-09T15:57:54.511395300
2695;pg_auth_members_member_role_index;1;4;2021-10-09T15:57:54.511395300
828;pg_default_acl_oid_index;1;3;2021-10-09T15:57:54.511395300
3593;pg_shseclabel_object_index;1;2;2021-10-09T15:57:54.511395300
2674;pg_depend_reference_index;1;0;2021-10-09T15:57:54.511395300
2397;pg_shdescription_o_c_index;1;0;2021-10-09T15:57:54.511395300
3467;pg_event_trigger_evtname_index;1;0;2021-10-09T15:57:54.511395300
2698;pg_tablespace_spcname_index;1;0;2021-10-09T15:57:54.511395300
2656;pg_attrdef_adrelid_adnum_index;1;0;2021-10-09T15:57:54.511395300
2657;pg_attrdef_oid_index;1;0;2021-10-09T15:57:54.511395300
2658;pg_attribute_relid_attnam_index;1;0;2021-10-09T15:57:54.511395300
2664;pg_constraint_conname_nsp_index;1;0;2021-10-09T15:57:54.511395300
2665;pg_constraint_conrelid_contypid_conname_index;1;0;2021-10-09T15:57:54.511395300
2666;pg_constraint_contypid_index;1;0;2021-10-09T15:57:54.511395300
2667;pg_constraint_oid_index;1;0;2021-10-09T15:57:54.511395300
2579;pg_constraint_conparentid_index;1;0;2021-10-09T15:57:54.511395300
2661;pg_cast_source_target_index;2;1398;2021-10-09T15:57:54.511895400
2672;pg_database_oid_index;2;1020;2021-10-09T15:57:54.511895400
2671;pg_database_datname_index;2;636;2021-10-09T15:57:54.511895400
2679;pg_index_indexrelid_index;2;534;2021-10-09T15:57:54.511895400
2687;pg_opclass_oid_index;2;522;2021-10-09T15:57:54.511895400
2696;pg_statistic_relid_att_inh_index;2;198;2021-10-09T15:57:54.511895400
2686;pg_opclass_am_name_nsp_index;2;197;2021-10-09T15:57:54.511895400
2678;pg_index_indrelid_index;2;182;2021-10-09T15:57:54.511895400
2684;pg_namespace_nspname_index;2;114;2021-10-09T15:57:54.511895400
2693;pg_rewrite_rel_rulename_index;2;98;2021-10-09T15:57:54.511895400
2677;pg_authid_oid_index;2;94;2021-10-09T15:57:54.511895400
2839;pg_toast_2618_index;2;93;2021-10-09T15:57:54.511895400
2676;pg_authid_rolname_index;2;80;2021-10-09T15:57:54.511895400
2697;pg_tablespace_oid_index;2;62;2021-10-09T15:57:54.511895400
2685;pg_namespace_oid_index;2;34;2021-10-09T15:57:54.511895400
2694;pg_auth_members_role_member_index;2;13;2021-10-09T15:57:54.511895400
2650;pg_aggregate_fnoid_index;2;2;2021-10-09T15:57:54.511895400
1233;pg_shdepend_reference_index;2;0;2021-10-09T15:57:54.511895400
1232;pg_shdepend_depender_index;2;0;2021-10-09T15:57:54.511895400
2841;pg_toast_2619_index;2;0;2021-10-09T15:57:54.511895400
2703;pg_type_oid_index;3;901;2021-10-09T15:57:54.511895400
2655;pg_amproc_fam_proc_index;3;894;2021-10-09T15:57:54.511895400
2653;pg_amop_fam_strat_index;3;753;2021-10-09T15:57:54.511895400
2654;pg_amop_opr_fam_index;3;483;2021-10-09T15:57:54.511895400
2673;pg_depend_depender_index;3;10;2021-10-09T15:57:54.512395500
2662;pg_class_oid_index;4;1805;2021-10-09T15:57:54.512395500
2688;pg_operator_oid_index;4;222;2021-10-09T15:57:54.512395500
2689;pg_operator_oprname_l_r_n_index;5;57;2021-10-09T15:57:54.512395500
2704;pg_type_typname_nsp_index;5;17;2021-10-09T15:57:54.512395500
2663;pg_class_relname_nsp_index;6;258;2021-10-09T15:57:54.512395500
2659;pg_attribute_relid_attnum_index;9;3746;2021-10-09T15:57:54.512395500
2690;pg_proc_oid_index;11;1187;2021-10-09T15:57:54.512395500
2691;pg_proc_proname_args_nsp_index;16;87;2021-10-09T15:57:54.512395500
16402;fornecedor_pkey;0;0;2021-10-09T15:58:41.079227200
16410;comprador_pkey;0;0;2021-10-09T15:58:41.079727300
16415;pedido_pkey;0;0;2021-10-09T15:58:41.079727300
24590;pessoa_fisica_pkey;0;0;2021-10-09T15:58:41.079727300
16397;endereco_pkey;0;0;2021-10-09T15:58:41.079727300
3604;pg_ts_dict_dictname_index;0;0;2021-10-09T16:01:05.674206100
16402;fornecedor_pkey;0;0;2021-10-09T16:01:05.675206200
16410;comprador_pkey;0;0;2021-10-09T16:01:05.675206200
16415;pedido_pkey;0;0;2021-10-09T16:01:05.675206200
24590;pessoa_fisica_pkey;0;0;2021-10-09T16:01:05.675206200
4160;pg_toast_2600_index;0;0;2021-10-09T16:01:05.675206200
2831;pg_toast_2604_index;0;0;2021-10-09T16:01:05.675206200
4162;pg_toast_3456_index;0;0;2021-10-09T16:01:05.675206200
2833;pg_toast_2606_index;0;0;2021-10-09T16:01:05.675206200
4144;pg_toast_826_index;0;0;2021-10-09T16:01:05.675706200
2835;pg_toast_2609_index;0;0;2021-10-09T16:01:05.675706200
4146;pg_toast_3466_index;0;0;2021-10-09T16:01:05.675706200
4148;pg_toast_3079_index;0;0;2021-10-09T16:01:05.675706200
4150;pg_toast_2328_index;0;0;2021-10-09T16:01:05.675706200
4152;pg_toast_1417_index;0;0;2021-10-09T16:01:05.676206700
4154;pg_toast_3118_index;0;0;2021-10-09T16:01:05.676206700
4156;pg_toast_3394_index;0;0;2021-10-09T16:01:05.676206700
4158;pg_toast_2612_index;0;0;2021-10-09T16:01:05.676206700
4164;pg_toast_2615_index;0;0;2021-10-09T16:01:05.676206700
4166;pg_toast_3350_index;0;0;2021-10-09T16:01:05.676206700
4168;pg_toast_3256_index;0;0;2021-10-09T16:01:05.676206700
2837;pg_toast_1255_index;0;0;2021-10-09T16:01:05.676206700
2682;pg_language_oid_index;0;0;2021-10-09T16:01:05.676706700
2683;pg_largeobject_loid_pn_index;0;0;2021-10-09T16:01:05.676706700
2996;pg_largeobject_metadata_oid_index;0;0;2021-10-09T16:01:05.676706700
2754;pg_opfamily_am_name_nsp_index;0;0;2021-10-09T16:01:05.676706700
2755;pg_opfamily_oid_index;0;0;2021-10-09T16:01:05.676706700
2692;pg_rewrite_oid_index;0;0;2021-10-09T16:01:05.676706700
5002;pg_sequence_seqrelid_index;0;0;2021-10-09T16:01:05.676706700
